ID;NAME_RU;NAME_EN;YEAR;COUNTRIES;GENRES;RATE;FILM_DIRECTOR;ACTORS
6a623d94-96c9-4b02-9233-cc7e0d0d9b74;Богема;La Boheme;2005;США;drama, melodrama;;Крис Коламбус;drama, melodrama
e3cfc6fa-f9fe-44cb-815e-ac1eefaf6a4e;Джеймс и гигантский персик;Dzheyms i gigantskiy persik;1996;Великобритания, США;family, for_child;6.7;Генри Селик;family, for_child
a87dc1a6-2e96-4da6-9543-ace37a282f14;Бриллианты навсегда;Diamonds Are Forever;1971;Великобритания;thriller, action;7.1;Гай Хэмилтон;thriller, action
4c8f4625-b745-4342-8608-290000371484;Форсаж;The Fast and the Furious;2001;США, Германия;thriller, action, crime;7.7;Роб Коэн;thriller, action, crime
ead3664a-cf00-4dca-a1e5-25cefdabcd7a;Любовь не по размеру;Un homme à la hauteur;2016;Франция;comedy;3.67;Лоран Тирар;comedy
1dc1c3b7-4802-42d2-a6da-44bc6186af38;Посылка;BOX, THE;2009;США;drama, thriller, fantasy;;Ричард Келли;drama, thriller, fantasy
795fcda3-b3a2-43da-a7da-8409a567b3fc;Двигатель внутреннего сгорания;Dvigatel' vnutrennego sgoraniya;2017;Россия;melodrama;0.0;Татьяна Гнедаш;melodrama
543207fb-3d13-4686-a6da-a26ac952a16d;Вне поля зрения;Out of Sight;1998;США;drama, melodrama, thriller, comedy;6.9;Стивен Содерберг;drama, melodrama, thriller, comedy
1a98e76f-1baf-430b-9097-323222b66e73;Опасная игра Слоун;Miss Sloane;2016;Франция, США;drama, thriller;7.7;Джон Мэдден;drama, thriller
fd406415-168d-4f86-a1e2-18c1f5879cdd;Русское краткое. Выпуск 4;Russkoe kratkoe. Vypusk 4;2019;Россия;drama;5.2;Григорий Калинин;drama
2b8380e952eb36fd46e50;Когда звонит незнакомец;When a Stranger Calls;2006;США;thriller, horror;5.0;Саймон Уэст;thriller, horror
d9495ab9-927c-437a-995d-e933e02ed528;Акварель;Akvarel';2018;Великобритания, Германия, Дания, США;documentary;7.1;Виктор Косаковский;documentary
ff329429-b945-43bd-8b6e-06ccc1d97862;Законы привлекательности;Laws of Attraction;2004;Ирландия, Великобритания, Германия;melodrama, comedy;7.2;Питер Хьюитт;melodrama, comedy
ec309d02-78f2-4beb-a63e-f46a159bb0cf;Парень с нашего кладбища;Paren s nashego kladbishcha;2015;Россия;thriller, comedy;6.2;Илья Чижиков;thriller, comedy
f0021ee0-6216-48d5-b0bb-1618a220159b;Анаконда;Anaconda;1997;США;thriller, horror, action, adventures;6.1;Луис Льоса;thriller, horror, action, adventures
c2c2e2159c6ff70f80bf3;Ханна. Совершенное оружие;Hanna;2010;США, Великобритания, Германия;thriller, action;4.44;Джо Райт;thriller, action
5ffd9a8a-158d-4476-9136-c190d4bc7600;Полуночный экспресс;The Midnight Meat Train;2008;США, Великобритания;detective, thriller, horror;6.2;Рюхэй Китамура;detective, thriller, horror
15790b24-8790-45c9-af72-50096161e802;Адский бункер;null;2007;Великобритания;horror, action;5.5;Стив Баркер;horror, action
9a2aa004b258501c1db59;Успеть за 30 минут;30 Minutes or Less;2011;США;detective, action;;Рубен Фляйшер;detective, action
f43db87c-ac01-4f94-9274-a1ca3b122a6c;Айка;Ayka;2018;Россия;drama;1.0;Сергей Дворцевой;drama
a1a83788-8e02-4d3d-add2-91c6126a853f;Шрек 2;Shrek 2;2004;США;cartoon, family, adventures, for_child, fentezi, comedy;5.0;Эндрю Адамсон;cartoon, family, adventures, for_child, fentezi, comedy
4ceeda0b-f85e-4228-8743-c733b92562f6;Мистер Пип;Mr. Pip;2013;Австралия, Новая Зеландия;drama, military;7.2;Эндрю Адамсон;drama, military
f72b95da-ee53-4523-85f3-34b80e1797c6;Звездные войны: Войны клонов;Zvezdnye voyny: Voyny klonov;2008;США;family, for_child;7.4;Дэйв Филони;family, for_child
ef92f46f-551d-448e-a89a-ca8d79e1888d;Роль;Rol';2013;Россия;drama;;Константин Лопушанский;drama
b223a118-0fa1-4cbf-837b-e4ee14a8404d;Простая просьба;A SIMPLE FAVOR;2018;Канада, США;detective, thriller, comedy;5.0;Пол Фиг;detective, thriller, comedy
66c5c586-0ade-44ef-8873-147f2ce3517f;Маленькая Италия;LITTLE ITALY;2018;Канада, США;melodrama, comedy;4.0;Дональд Петри;melodrama, comedy
e7e015cc-db19-4eb3-bbb1-f0eb16861f26;Свингер;Swinger;2016;Дания;melodrama, comedy;5.0;Миккель Мунч-Фалс;melodrama, comedy
e44a4e89-3257-4d88-a8ef-1b2d6457773e;Белль и Себастьян: Приключения продолжаются;Belle et Sébastien, l'aventure continue;2015;Франция;family, adventures, for_child;7.4;Кристиан Дюге;family, adventures, for_child
49a99fe7487cf3d8661dc;Мечты сбываются!;One Chance;2013;Великобритания;drama, melodrama, comedy;5.0;Дэвид Фрэнкел;drama, melodrama, comedy
6d42f425-ee67-4b85-9191-dab089a7115b;В долине Эла;IN THE VALLEY OF ELAH;2007;США;detective, drama;;Пол Хаггис;detective, drama
9911da3a-3bba-4738-8f6c-7de1a7c7ea4f;Путешествие времени;Voyage of Time: Life's Journey;2016;Франция;documentary;6.3;Терренс Малик;documentary
66a65ddc-9c91-430d-9d0a-a3977e8164a9;Ананасовый экспресс: Сижу, курю;Pineapple Express;2008;США;action, crime, comedy;6.7;Дэвид Гордон Грин;action, crime, comedy
1dd22c99-c142-4065-a25f-0b71c608ebd8;Укрытие;Take Shelter;2011;США;horror;6.8;Джефф Николс;horror
82326731-cee3-4f6b-a9d4-385ede1e6e4d;Неизбранные дороги;The Roads Not Taken;2020;Великобритания, Швеция, США;drama;5.5;Салли Поттер;drama
c484e043-eae2-48b2-9143-32b332c09377;Девица;Damsel;2018;США;drama, melodrama, adventures, comedy;5.8;Дэвид Зеллнер;drama, melodrama, adventures, comedy
34d32b51-dea2-47fd-945b-ece0969fcf9b;Последняя любовь Казановы;Dernier amour / Casanova;2019;Франция, Бельгия, США;melodrama;4.8;Бенуа Жако;melodrama
492b98cc-9e4b-4d64-9795-161d272c85d3;Несломленный: Путь к искуплению;Unbroken: Path to Redemption;2018;США;drama;5.5;Харольд Кронк;drama
341e6e600eae8406d76c2;Обреченные обрученные;Committed;2014;Кипр;comedy, melodrama;4.75;Стелана Клирис;comedy, melodrama
5071ff05-6de2-4b30-b3eb-1348df16b75a;Стартрек_13: Бесконечность;Star Trek Beyond;2016;США;thriller, action, fantasy, adventures;6.9;Джастин Лин;thriller, action, fantasy, adventures
a244e1a3-210c-4aa0-9857-fd93b1ec1312;Кавалерия;12 STRONG;2018;США;action;6.1;Николай Фульски;action
138b5a57-fa4f-4be5-989f-02f36f046e8e;Мадонна: рождение легенды;Madonna and the Breakfast Club;2018;США;documentary;6.0;Гай Гуидо;documentary
aae026a3-4c6c-4a38-941a-149a449e041d;Инферно;null;2016;США;detective, thriller;3.0;Рон Ховард;detective, thriller
b2574ed0-f55a-4cf2-a6e2-8e543db8d38c;Звёздные войны: Эпизод 4 — Новая надежда;Star Wars: Episode IV - A New Hope;1977;США;action, fantasy;3.5;Джордж Лукас;action, fantasy
606ab106-9f0f-426d-9180-483fdee645f7;Найди меня, если сможешь;Come and Find Me;2016;Канада;thriller;5.6;Зак Уэдон;thriller
1734536fcac6fca1a302c;Версальский роман;Little chaos, A;2014;Великобритания;drama, melodrama;4.5;Алан Рикман;drama, melodrama
a2b2ab11-1646-455f-9641-82ee074f8a91;Охота на Санту;Fatman;2020;Великобритания, Канада, США;thriller, action, fentezi, comedy;5.4;Эшом Нелмс;thriller, action, fentezi, comedy
9636f00c-d0cc-4556-8585-45f816cd083d;Ужастики;null;2015;США;horror, comedy;6.2;Роб Леттерман;horror, comedy
23c5f9af-2bb4-4d19-9be5-2f8bd359f871;Юрьев день;Yur'ev den';2008;Россия;detective, drama;6.9;Кирилл Серебренников;detective, drama
f79c2025-8b6a-4377-b251-be40d29756da;Human Lost: Исповедь неполноценного человека;Human Lost: Ningen Shikkaku;2019;Япония;family, for_child;6.0;Фуминори Кидзаки;family, for_child
495992dd-f3d4-478d-be07-41f5a39189b9;Виктория;Victoria;2020;Россия;family, comedy;5.8;Урал Сафин;family, comedy
e9a4d8c0-0372-419e-9178-0d654e3a7673;Мамма MIA!;Mamma MIA!;2008;США, Великобритания, Германия;melodrama, comedy;7.2;Филлида Ллойд;melodrama, comedy
41066822-c38b-41c1-bfca-707dfb061e73;Я знаю, что вы сделали прошлым летом;I Know What You Did Last Summer;1997;США;detective, thriller, horror;6.7;Джим Гиллеспи;detective, thriller, horror
533249ca-646b-4598-bfa8-5e595dd1467a;Индиана Джонс: В поисках утраченного ковчега;Raiders of the Lost Ark;1981;США;action, adventures;8.0;Стивен Спилберг;action, adventures
8f0d8533-a8e7-46c7-a591-1c62702fbd7e;Время первых;Spacewalk;2017;Россия;thriller, adventures;4.57;Дмитрий Киселев;thriller, adventures
6c7e0c528e16266e1c2f4;Дачная поездка сержанта Цыбули;Dachnaya poezdka serzhanta Cybuli;1979;СССР;military, comedy;5.0;Николай Литус;military, comedy
6315e83c-53ba-492b-9157-cab5c956f779;Медвежатники;Safe Men;1998;США;comedy;5.7;Джон Гамбург;comedy
0a5e0357-d3de-42f5-b55c-3372b656263c;Исходный код;Source Code;2011;США, Канада;drama, thriller, action, fantasy;7.8;Дункан Джонс;drama, thriller, action, fantasy
8bc25fdc5b7951add3302;Пиковая дама: Черный обряд;Pikovaya dama: Chernyy obryad;2015;Россия;horror;4.05;Святослав Подгаевский;horror
ea3afe4e-06b5-4347-8519-c1d8ba16cccc;Форсаж 7;Furious 7;2015;США;thriller, action, adventures;7.0;Джеймс Ван;thriller, action, adventures
19a8dcf1a7a07b7c0c83f;Из 13 в 30;13 Going on 30;2004;США;melodrama, fentezi, comedy;;Гари Виник;melodrama, fentezi, comedy
7f5e2924-b3a7-4c8b-877c-4dd3797e1b33;Примадонна;Florence Foster Jenkins;2016;Великобритания, Франция;drama, comedy;6.8;Стивен Фрирз;drama, comedy
bbd9f487-90ad-4c9a-b68a-1a5efb0d363a;Решала-2;Reshala 2;2015;Россия;drama;;Роман Асхаев;drama
498c71f5-7594-4aec-a2fb-9a96557f427d;Виноваты звезды;Fault in Our Stars, The;2014;США;drama, melodrama;5.0;Джош Бун;drama, melodrama
ec3b8c9a-c6b3-49f6-87bc-3b7910c98f6e;Шестой;Shestoy;1981;СССР;action;7.3;Самвел Гаспаров;action
33083801-4ed8-4edc-b330-29ba792df68c;Побег из джунглей;Boonie Bears: Blast Into the Past;2019;Китай;family, for_child;5.9;Линь Хуэйда;family, for_child
f6196651-dcca-4962-b361-000bfe73f3b5;Американский пирог;AMERICAN PIE;1999;США;comedy;;Пол Вайц;comedy
6c3dc293539d24bb81263;Любовь и пингвины;Le secret des banquises;2016;Франция;drama, melodrama, fantasy, comedy;4.0;Мари Мадинье;drama, melodrama, fantasy, comedy
fb3ab23d-f925-4574-b2a3-13a94046de37;Мысленный волк;Myslennyy volk;2019;Россия;drama, fentezi;5.3;Валерия Гай Германика;drama, fentezi
cea80886-4f50-4c81-b467-7aeda3d966f4;Смурфики 2;The Smurfs 2;2013;США;family, for_child;5.0;Раджа Госнелл;family, for_child
cbf32698-dcd9-4121-a68e-3151bf2f5080;Час расплаты;Paycheck;2003;США;detective, thriller, action, fantasy;7.1;Джон Ву;detective, thriller, action, fantasy
f232d20189a217703a6c8;Патриот;The Patriot;2000;США, Германия;drama, military;;Роланд Эммерих;drama, military
c745943b-dd7c-4c00-b44a-1bfbfe16de3f;Tomb Raider: Лара Крофт;TOMB RAIDER (2018);2018;Великобритания, США;thriller, action, adventures, fentezi;1.0;Роар Утхауг;thriller, action, adventures, fentezi
a8df4d81275d28fc11c36;Ловушка;The Resident;2010;Великобритания, США;drama, thriller;5.0;Антти Йокинен;drama, thriller
60860426-0d66-4644-8523-6f6e13fbf241;Спасатель;Spasatel';2006;США;drama;8.0;Эндрю Дэвис;drama
63840972-3bb6-4061-b1ca-f4757341e31c;Три дня на побег;NEXT THREE DAYS, THE;2010;США, Франция;drama, thriller, action;;Пол Хаггис;drama, thriller, action
0dc7cb1b-8d21-4fdc-bf4f-3e438195df0c;Фантазеры;Ricchi di fantasia;2018;Италия;comedy;6.2;Франческо Миччике;comedy
316c8b81-8d23-4410-a360-176da2caf732;Гангстер, коп и дьявол;Akinjeon;2019;Южная Корея;thriller, action;6.8;Ли Вон-тхэ;thriller, action
eaa0a1a0-7593-4e7e-8b09-c537eace5eea;Дьявольский;Diabolical, The;2015;США;horror, fantasy;;Алистер Легранд;horror, fantasy
c0d7fb710df1fae0c4b89;Роботы;Robots;2005;США;family, for_child;3.67;Крис Уэдж;family, for_child
87671169-c077-4a31-82f8-61574b7cd0eb;Семеро солдатиков;Semero soldatikov;1982;СССР;family;7.2;Эдуард Бочаров;family
e35de5ac-6e8f-496f-a09d-34d872a83a14;Остров фантазий;Fantasy Island;2020;США;thriller, horror, fantasy;5.4;Джефф Уодлоу;thriller, horror, fantasy
ffa5cd1f-82f8-4df3-9557-4d8e94141771;Чужой: Завет;Alien: Covenant;2017;США, Великобритания;thriller, horror, fantasy;4.09;Ридли Скотт;thriller, horror, fantasy
35e37672-1b12-43c8-8627-b4a53dab0912;Нарушение территории;Trespass;1992;США;thriller;6.9;Уолтер Хилл;thriller
93329f52-3405-4c70-824a-29581f23f5a8;Тоня против всех;I, Tonya;2017;Великобритания;drama;7.3;Крэйг Гиллеспи;drama
2ab93748-e434-427d-aca8-682987579787;Сэлинджер;Salinger;2013;США;documentary;;Шейн Салерно;documentary
30d10299-c7a2-4c21-a757-3e8f1bfd7782;11+;11+ (Manzhety, Noven'kiy, Ty zabyl, vo chto my igrali);2018;Россия;melodrama, family, for_child, comedy;;Мария Сопова;melodrama, family, for_child, comedy
ca03f07ec3af30e188bd0;Откровения пирамид;Revelation of the Pyramids;2010;Франция;family;4.1;Патрис Пуйар;family
a38dd43f-8592-4c3c-87de-f271019e8b9a;До первой крови;Do pervoy krovi;1989;СССР;drama;8.0;Владимир Фокин;drama
d26fcb8a-c3dc-46bd-8eed-3b08a7b77eb9;Одной волшебной ночью;On a Magical Night;2019;Франция, Бельгия, Люксембург;comedy;;Кристоф Оноре;comedy
c9c678ae-773b-4551-880f-743842ac5b67;Самый лучший фильм 3-ДЭ;The best movie 3;2011;Россия;comedy;3.0;Кирилл Кузин;comedy
edd9913c-9e19-45df-8a67-a2a9096c130c;Перестрелка;Free Fire;2016;Великобритания;thriller, action, comedy;4.67;Бен Уитли;thriller, action, comedy
35652159-b87b-48e8-9a34-873c4ae13468;Звёздные войны: Эпизод 8 - Последние джедаи;Zvezdnye voyny: Poslednie dzhedai;2017;США;action, fantasy, adventures;5.0;Райан Джонсон;action, fantasy, adventures
83f16456-c4f6-4bf1-87df-6fcc5367ce66;Паранормальное явление: Метка дьявола;Paranormal Activity: The Marked Ones;2013;США;thriller, horror;4.4;Кристофер Лэндон;thriller, horror
ab1cdc1b-097f-40bc-8c87-63175a1ee0e2;Пит и его дракон;Pit i ego drakon;2016;США;action, adventures, fentezi, comedy;5.0;Дэвид Лоури;action, adventures, fentezi, comedy
4c222ef8-9b15-4fd1-8ee5-031ce76947b1;Отрыв;Otryv;2018;Россия;thriller;1.0;Тигран Саакян;thriller
1b3130b55bd7a2a62bd7a;Лицом к лицу с Али;Facing Ali;2009;США;documentary, family;5.0;Пит МакКормак;documentary, family
db040a1e-f8c2-44a2-aac8-d7b9be85c114;Высшее общество;null;2018;Великобритания, Франция, США;thriller, fantasy;5.7;Клер Дени;thriller, fantasy
7d3d02c6-71d8-4d5a-ae06-029217829cf6;Пираты карибского моря: На краю света;Piraty karibskogo morya: Na krayu sveta;2007;США;action, adventures, fentezi;8.0;Гор Вербински;action, adventures, fentezi
39e0bf35-ebea-4ca5-aaab-572053d1871d;Интервью с Богом;An Interview with God;2018;США;detective, drama;6.0;Перри Лэнг;detective, drama
5dfd3154e299f40850078;Ангелы Чарли;Charlie's Angels;2000;США, Германия;action, comedy;5.0;МакДжи;action, comedy
56c2c4eac931de9721f1c;Космос как предчувствие;Kosmos kak predchuvstvie;2005;Россия;drama;6.8;Алексей Учитель;drama
9c459e01-12af-4686-b444-aa37da2526c8;Капоне. Лицо со шрамом;Capone;2020;Канада, США;drama;5.1;Джош Транк;drama
2f02b9f8-4068-4edc-8bc8-f830939a7c84;Скрюченный домишко;Crooked House;2017;Великобритания;drama;6.4;Жиль Паке-Бреннер;drama
26ea3bf5-5ccb-4922-b025-dd5581efc9b6;Ганнибал: Восхождение;Hannibal Rising;2006;Великобритания, Чехия, Франция, Италия, США;drama, thriller, crime;6.9;Питер Веббер;drama, thriller, crime
90d7d0ab-8b4c-46ad-ac00-599ffd8682ce;Как поймать перо Жар-Птицы;Kak poymat pero Zhar-Ptitsy;2013;Россия;family, for_child, fentezi;5.2;Георгий Гитис;family, for_child, fentezi
8d7c4f79-6bf4-4adc-b64e-2f1e6db42a9f;Секс, мода, диско;Antonio Lopez 1970: Sex Fashion & Disco;2017;США;documentary;6.5;Джеймс Крамп;documentary
03e4195b-e9d5-429a-b2d8-66a74a9c5139;13 часов: Тайные солдаты Бенгази;13 Hours;2016;США;thriller, action, military;6.6;Майкл Бэй;thriller, action, military
c3749459-ec53-46bc-bb9a-f88b993a1b7e;Кровный отец;BLOOD FATHER;2015;Франция;drama, thriller, action;5.9;Жан-Франсуа Рише;drama, thriller, action
e6f4d628-05be-4426-8f75-618e547e565d;Звёздные войны: Эпизод 5 - Империя наносит ответный удар;Zvezdnye voyny: Imperiya nanosit otvetnyy udar;1980;США;action, fantasy, adventures;5.0;Ирвин Кершнер;action, fantasy, adventures
9c81f307-5922-4dec-9e8d-755bd019fba5;Пылающая равнина;The Burning Plain;2008;США, Аргентина, Мексика;drama, melodrama, crime;7.0;Гильермо Арриага;drama, melodrama, crime
ea2bd7ef-3468-426e-8ebe-c33234593640;Библиотекарь 3: Проклятие иудовой чаши;The Librarian: The Curse of the Judas Chalice;2008;США;melodrama, thriller, action, fentezi, comedy;6.3;Джонатан Фрейкс;melodrama, thriller, action, fentezi, comedy
c20d4178-b2c4-4df9-927a-ec062fdc761c;Гавана, я люблю тебя;7 días en La Habana;2012;Испания, Франция;drama;6.4;Лоран Канте;drama
6cab953e-4bd7-4a95-bc7f-37640763b16f;Лягушонок Риббит;Ribbit;2014;Малайзия;family, for_child;5.0;Чак Пауэрс;family, for_child
30906f28-db28-4b46-8575-1496c88b7386;Молодожены;Just Married;2003;США, Германия;melodrama, comedy;6.9;Шон Леви;melodrama, comedy
f9cb05cd-1295-4a13-b142-9249c9573fa1;Он гораздо популярнее тебя;He's Way More Famous Than You;2013;США;comedy;5.7;Майкл Юри;comedy
db541d6a-c06c-4759-9c29-0296cddbc6c8;Страна призраков;Ghostland;2018;Франция;horror;;Паскаль Ложье;horror
81e0271a-9055-49ea-9af3-333f1e54c274;Нецелованная;Never Been Kissed;1999;США;drama, melodrama, comedy;6.6;Раджа Госнелл;drama, melodrama, comedy
66c7f69e1dec9daf42ed8;Допинг;The Program;2015;Великобритания;drama;3.0;Стивен Фрирз;drama
cb017df4-1f20-48d5-b933-b753c33b8326;Стартрек 8: Первый контакт;Star Trek: First Contact;1996;США;action, fantasy, adventures;7.1;Джонатан Фрейкс;action, fantasy, adventures
96ec92ed-ace5-4a74-a852-8ea7c7e42c7e;Простой карандаш;Prostoy karandash;2019;Россия;drama;;Наталья Назарова;drama
8c439fe3-92ed-43ea-a123-a5553a1d77cb;Секс, наркотики и рок-н-ролл;Sex & Drugs & Rock & Roll;2009;Великобритания;drama;6.7;Мат Уайткросс;drama
5961e72c-81ea-43fd-88e2-2934e511359e;Слон по имени Бенджамин;Benjamin the Elephant;2019;Германия;family, adventures, for_child;0.0;Тим Трахте;family, adventures, for_child
22e15eb8-89af-434c-994b-8181e9162bc0;Братья медведи: Тайна трёх миров;Boonie Bears: Entangled Worlds;2017;Китай;family, for_child;0.0;Линь Хуэйда;family, for_child
125fa73e-7bd5-434f-b6fc-d9ff079b7d18;Остров Ним;NIM'S ISLAND;2008;США;family, fentezi;6.6;Дженнифер Флэкетт;family, fentezi
36b8d82d-6547-462f-9b44-9b97df9f3b0c;Нация убийц;ASSASSINATION NATION;2018;США;drama, thriller, horror, action, comedy;5.5;Сэм Левинсон;drama, thriller, horror, action, comedy
f751888b-ed48-4c44-b70f-f0b10d70b814;Большой Лебовски;The Big Lebowski;1998;США, Великобритания;crime, comedy;7.8;Джоэл Коэн;crime, comedy
7dd695a1-6775-4131-b078-e3d367c4f3de;Сокровища планеты. Туамоту. Абсолютный архипелаг;Planet Inventory.Tuamotu - Absolute archipelago;2018;Франция;documentary;;Бенджамин Моннеро-Дюмейн;documentary
f492718a-6334-4f87-9079-31d6bf1e9cf1;Небесный тихоход (цветная версия);Nebesnyy tikhokhod;1945;СССР;military, comedy;;Семен Тимошенко;military, comedy
e0f730da1e9d1a9957f7f;По волчьим законам;Animal Kingdom;2009;Австралия;detective, drama, adventures;6.7;Дэвид Мишо;detective, drama, adventures
94096f22-7e51-4244-b545-8d5683ffcb71;Код Да Винчи;null;2006;США;detective, thriller;5.0;Рон Ховард;detective, thriller
559c1fe4-f49c-4afb-9825-3cbd844a7bd9;Выжившая;Revenge;2017;Франция, Бельгия;thriller, action, crime;;Корали Фаржеа;thriller, action, crime
f8a23674-ae59-451f-8a2a-5f775c363c06;Голый пистолет 33 1/3: Последний выпад;Naked Gun 33 1/3: The Final Insult;1994;США;comedy;7.1;Питер Сигал;comedy
e7bedd61-1dfb-46dc-ab32-e596f5f19676;Йоганутые;Yoga Hosers;2015;США;thriller, horror, fentezi, comedy;4.4;Кевин Смит;thriller, horror, fentezi, comedy
0820df50-0d48-4b2d-a596-aff2f8afbb50;Мир принадлежит тебе;Le monde est à toi;2018;Франция;comedy;5.9;Ромен Гаврас;comedy
c9306ffc-3ccf-4928-976a-cdafb223d893;Восстание;REVOLT;2017;Великобритания;action, fantasy;5.2;Джо Миэйл;action, fantasy
ffd63f26-028c-4afb-8cdf-c2e83036a0fd;Иррациональный человек;Irrational Man;2015;США;drama, melodrama, comedy;6.7;Вуди Аллен;drama, melodrama, comedy
d0ccbee3-2303-48a8-bbf2-fb04e0d7a29d;Снеговик;The Snowman;2017;Великобритания, США, Китай, Швеция, Япония;detective, drama, thriller;5.6;Томас Альфредсон;detective, drama, thriller
98f6f7c136e1656e34310;Ошибка времени;Time Lapse;2014;США;thriller, fantasy;4.56;Б.Кинг;thriller, fantasy
b65cf0f6-cd4d-48a2-8137-008935b4bc93;Верующие;Religulous;2008;США;comedy;7.7;Ларри Чарльз;comedy
e1e10a46-f7b2-48a0-9429-925c72608824;Солт;null;2010;США;detective, drama, thriller;6.0;Филлип Нойс;detective, drama, thriller
2eccbeca-3212-42cd-a720-b56c0f3bb0b5;Правда о Чарли;The Truth About Charlie;2002;Германия, США;thriller;5.6;Джонатан Демме;thriller
07b8dcae-5144-45b9-8dab-e4896d14e3f9;Эксперимент «Офис»;The Belko Experiment;2016;США;thriller, horror;;Грег МакЛин;thriller, horror
b2812869-a836-48d0-ad4b-3395fd101c30;Легенда Зорро;The Legend of Zorro;2005;США, Мексика;action, adventures;;Мартин Кэмпбелл;action, adventures
f3d1c238-d575-451c-91cd-8eb25b769ea2;Котёл;Kotyol;2020;Россия;drama;5.3;Ева Басс;drama
5a95c99e-591b-4c78-a68b-284ea53692fb;Жена;The wife;2017;Великобритания;drama, thriller;7.0;Бьёрн Рунге;drama, thriller
b6a9e175-a41f-483d-b55c-25c6a1ca29e0;Дракула;Dracula Untold;2014;США, Япония;drama, horror, action, fentezi;6.6;Гари Шор;drama, horror, action, fentezi
ada60832-a862-4a0a-9be1-8eb32303b27f;Я тоже хочу;Ya tozhe khochu;2012;Россия;drama;6.5;Алексей Балабанов;drama
c7151390-a2a9-406e-a97a-ba6d92ac5008;Дрожь земли;Tremors;1989;США;horror, comedy;7.3;Рон Андервуд;horror, comedy
9341bae7-3a6d-4a6e-a2c4-370af7aa2318;Эмоджи фильм;The Emoji Movie;2017;США;cartoon, family, for_child;4.22;Энтони Леондис;cartoon, family, for_child
7207ca9d-2839-4335-942f-5d9baf31a73e;Консьерж;For Love Or Money ('93);1993;США;drama, melodrama, comedy;5.0;Барри Зонненфельд;drama, melodrama, comedy
5d2946682c2f510560d6e;Другой мир: Пробуждение;Underworld: Awakening;2012;США, Канада;action, adventures;4.5;Монс Морлинд;action, adventures
aaab12f0-0746-42c5-9c26-cbe4bd9f91be;Веселая ферма;KuToppen;2018;Норвегия;family, for_child;0.0;Лизе И. Осволл;family, for_child
6919faf7-c206-4c26-b6ca-114b96ff6d85;Джулия;Julia;2015;США;thriller, horror;4.1;Мэттью А.Браун;thriller, horror
a21915a2-cd4d-41b2-bb8b-7684cef2356c;Ловушка разума;The Wave;2019;США;thriller, fantasy;6.2;Гилле Клабин;thriller, fantasy
8c957b4a-0691-441e-8632-d7c6d915e1f6;Роза на Рождество;A rose for Christmas;2017;Канада;drama;6.0;Кевин Фэйр;drama
89a93ae3-f1b9-4934-ab4e-d1e998fda7de;Это не навсегда;Eto ne navsegda;2019;Россия;drama;4.0;Евгения Яцкина;drama
a804c15e-5b7c-4ac6-988d-ca9495681862;Побег с Фионой;Saving Flora;2018;США;drama, family, adventures;;Марк Друри Тейлор;drama, family, adventures
0185cced-9bdf-4198-ab64-abe80117d83c;Мстители: Эра Альтрона;MARVEL'S AVENGERS: AGE OF ULTRON;2015;США;action, fantasy, adventures;7.2;Джосс Уидон;action, fantasy, adventures
7303364f-c635-48b3-b662-c4f6d5483270;Глубокие реки;Glubokie reki;2017;Россия;drama;6.5;Владимир Битоков;drama
1b269171-5a13-42db-9ba0-9d41b8887215;Лучшее предложение;The Best Offer;2012;Италия;drama, melodrama, thriller;8.0;Джузеппе Торнаторе;drama, melodrama, thriller
e31b7a15-c82e-485f-bf9b-72d3023662f1;Теория хаоса;Chaos Theory;2008;США;drama, melodrama, comedy;6.9;Маркос Сига;drama, melodrama, comedy
cd96b3e3-ccd8-4fef-92ec-baf80efc28bb;Школа Эвер Афтер: Сказка наизнанку;Ever After High: Spring Unsprung;2015;США;family, for_child;0.0;Майк Ксунёска;family, for_child
eeff31ac-f2ed-45a8-863f-bc6ea41d690e;Лысый нянька: Спецзадание;Lysyy nyan'ka: Speczadanie;2005;Канада, США;drama, action, family, comedy;6.7;Адам Шенкман;drama, action, family, comedy
bfb10410-481a-4505-9f7f-f079c09c9721;Та, которой не было;null;2019;Франция, Бельгия;drama, melodrama;6.7;Сэфи Неббу;drama, melodrama
0ef19e20-1482-497c-9c23-dc7790a78f7f;Маленький принц;Le Petit Prince;2015;Франция;drama, family, adventures, for_child, fentezi;5.0;Марк Осборн;drama, family, adventures, for_child, fentezi
45d72099-daa9-42ff-b6ba-90c27288eea4;Крепкий орешек: Хороший день, чтобы умереть;Good Day to Die Hard, A;2013;США, Россия, Венгрия;thriller, action;5.0;Джон Мур;thriller, action
3113c88a-f427-478d-ac2a-5833f1e097fd;Джек Ричер 2: Никогда не возвращайся;Jack Reacher: Never Go Back;2016;США;thriller, action, adventures;6.0;Эдвард Цвик;thriller, action, adventures
df91478d-ac3c-44ab-86a5-d0224c13a3ae;13;13;2010;США;drama, thriller;6.8;Гела Баблуани;drama, thriller
33a33841-2632-47cd-9c87-5755d172b31b;Училка;The teacher;2015;Россия;drama, action;5.8;Алексей Петрухин;drama, action
b840b468-4d96-46fa-b2ae-9c26847d303c;Прогулка;Walk, The;2015;США;drama, adventures, biography;;Роберт Земекис;drama, adventures, biography
b725b419-b329-45f2-86e7-682767ecf686;Рейв;Beats;2019;Великобритания;drama, musical_movie, comedy;;Брайан Уэлш;drama, musical_movie, comedy
